date,season,yr,mnth,holiday,weekday,workingday,weather_condition,temp,humidity,windspeed,casual,total_users,year,month,is_weekend,holiday_or_weekend,casual_ratio
2011-08-24,3,0,8,0,3,1,1,0.673333,0.605,0.253108,949,5130,2011,8,0,False,0.18499025341126996
2011-08-25,3,0,8,0,4,1,2,0.684167,0.771667,0.210833,435,3542,2011,8,0,False,0.12281197063802292
2011-08-26,3,0,8,0,5,1,1,0.7,0.76125,0.0839625,768,4661,2011,8,0,False,0.16477150825999468
2011-08-27,3,0,8,0,6,0,2,0.68,0.85,0.375617,226,1115,2011,8,1,True,0.20269058295945946
2011-08-28,3,0,8,0,0,0,1,0.707059,0.561765,0.304659,1415,4334,2011,8,1,True,0.32648823257952775
2011-08-29,3,0,8,0,1,1,1,0.636667,0.554583,0.159825,729,4634,2011,8,0,False,0.15731549417346624
2011-08-30,3,0,8,0,2,1,1,0.639167,0.548333,0.125008,775,5204,2011,8,0,False,0.14892390468867236
2011-08-31,3,0,8,0,3,1,1,0.656667,0.597917,0.0833333,688,5058,2011,8,0,False,0.13602214313955396
2011-09-01,3,0,9,0,4,1,1,0.655,0.639167,0.141796,783,5115,2011,9,0,False,0.15307917888560055
2011-09-02,3,0,9,0,5,1,2,0.643333,0.727083,0.139929,875,4727,2011,9,0,False,0.18510683308648504
2011-09-03,3,0,9,0,6,0,1,0.669167,0.716667,0.185325,1935,4484,2011,9,1,True,0.4315343443353185
2011-09-04,3,0,9,0,0,0,1,0.709167,0.742083,0.206467,2521,4940,2011,9,1,True,0.5103238866395727
2011-09-05,3,0,9,1,1,0,2,0.673333,0.790417,0.212696,1236,3351,2011,9,0,True,0.36884512085933485
2011-09-06,3,0,9,0,2,1,3,0.54,0.886957,0.343943,204,2710,2011,9,0,False,0.0752767527674999
2011-09-07,3,0,9,0,3,1,3,0.599167,0.917083,0.0970208,118,1996,2011,9,0,False,0.05911823647291627
2011-09-08,3,0,9,0,4,1,3,0.633913,0.939565,0.192748,153,1842,2011,9,0,False,0.08306188925076924
2011-09-09,3,0,9,0,5,1,2,0.65,0.897917,0.124379,417,3544,2011,9,0,False,0.11766365688484265
2011-09-10,3,0,9,0,6,0,1,0.66,0.75375,0.153608,1750,5345,2011,9,1,True,0.3274087932646721
2011-09-11,3,0,9,0,0,0,1,0.653333,0.71375,0.115054,1633,5046,2011,9,1,True,0.32362267142284507
2011-09-12,3,0,9,0,1,1,1,0.644348,0.692174,0.088913,690,4713,2011,9,0,False,0.14640356460849852
2011-09-13,3,0,9,0,2,1,1,0.650833,0.7125,0.141804,701,4763,2011,9,0,False,0.14717614948558738
2011-09-14,3,0,9,0,3,1,1,0.673333,0.697083,0.1673,647,4785,2011,9,0,False,0.13521421107625178
2011-09-15,3,0,9,0,4,1,2,0.5775,0.709167,0.271146,428,3659,2011,9,0,False,0.11697185023227194
2011-09-16,3,0,9,0,5,1,2,0.469167,0.590417,0.164183,742,4760,2011,9,0,False,0.15588235294114372
2011-09-17,3,0,9,0,6,0,2,0.491667,0.718333,0.189675,1434,4511,2011,9,1,True,0.31788960319212634
2011-09-18,3,0,9,0,0,0,1,0.5075,0.695,0.178483,1353,4274,2011,9,1,True,0.31656527842762827
2011-09-19,3,0,9,0,1,1,2,0.549167,0.69,0.151742,691,4539,2011,9,0,False,0.15223617536899045
2011-09-20,3,0,9,0,2,1,2,0.561667,0.88125,0.134954,438,3641,2011,9,0,False,0.12029662180716279
2011-09-21,3,0,9,0,3,1,2,0.595,0.9,0.0964042,539,4352,2011,9,0,False,0.123851102941148
2011-09-22,3,0,9,0,4,1,2,0.628333,0.902083,0.128125,555,4795,2011,9,0,False,0.11574556830028868
2011-09-23,4,0,9,0,5,1,2,0.609167,0.9725,0.0783667,258,2395,2011,9,0,False,0.10772442588722016
2011-09-24,4,0,9,0,6,0,2,0.606667,0.8625,0.0783833,1776,5423,2011,9,1,True,0.32749400700713116
2011-09-25,4,0,9,0,0,0,2,0.634167,0.845,0.0503792,1544,5010,2011,9,1,True,0.3081836327344694
2011-09-26,4,0,9,0,1,1,2,0.649167,0.848333,0.1107,684,4630,2011,9,0,False,0.14773218142545405
2011-09-27,4,0,9,0,2,1,2,0.636667,0.885417,0.118171,477,4120,2011,9,0,False,0.1157766990290981
2011-09-28,4,0,9,0,3,1,2,0.635,0.84875,0.148629,480,3907,2011,9,0,False,0.1228564115689473
2011-09-29,4,0,9,0,4,1,1,0.616667,0.699167,0.172883,653,4839,2011,9,0,False,0.1349452366191083
2011-09-30,4,0,9,0,5,1,1,0.564167,0.6475,0.206475,830,5202,2011,9,0,False,0.1595540176854749
2011-10-01,4,0,10,0,6,0,2,0.41,0.75375,0.292296,480,2429,2011,10,1,True,0.19761218608472722
2011-10-02,4,0,10,0,0,0,2,0.356667,0.791667,0.222013,616,2918,2011,10,1,True,0.2111034955448214
2011-10-03,4,0,10,0,1,1,2,0.384167,0.760833,0.0833458,330,3570,2011,10,0,False,0.09243697478989008
2011-10-04,4,0,10,0,2,1,1,0.484167,0.71,0.205854,486,4456,2011,10,0,False,0.10906642728902399
2011-10-05,4,0,10,0,3,1,1,0.538333,0.647917,0.17725,559,4826,2011,10,0,False,0.11583091587233404
2011-10-06,4,0,10,0,4,1,1,0.494167,0.620833,0.134954,639,4765,2011,10,0,False,0.13410283315841887
2011-10-07,4,0,10,0,5,1,1,0.510833,0.684167,0.0223917,949,4985,2011,10,0,False,0.19037111333998186
2011-10-08,4,0,10,0,6,0,1,0.521667,0.70125,0.0454042,2235,5409,2011,10,1,True,0.4132002218523917
2011-10-09,4,0,10,0,0,0,1,0.540833,0.7275,0.06345,2397,5511,2011,10,1,True,0.4349482852476075
2011-10-10,4,0,10,1,1,0,1,0.570833,0.73375,0.0423042,1514,5117,2011,10,0,True,0.29587649013087824
2011-10-11,4,0,10,0,2,1,2,0.566667,0.80875,0.143042,667,4563,2011,10,0,False,0.1461757615603449
2011-10-12,4,0,10,0,3,1,3,0.543333,0.90625,0.24815,217,2416,2011,10,0,False,0.08981788079466481
2011-10-13,4,0,10,0,4,1,2,0.589167,0.896667,0.141787,290,2913,2011,10,0,False,0.09955372468242377
2011-10-14,4,0,10,0,5,1,2,0.550833,0.71625,0.223883,529,3644,2011,10,0,False,0.14517014270028947
2011-10-15,4,0,10,0,6,0,1,0.506667,0.483333,0.258083,1899,5217,2011,10,1,True,0.3640023001724431
2011-10-16,4,0,10,0,0,0,1,0.511667,0.486667,0.281717,1748,5041,2011,10,1,True,0.3467565959134404
2011-10-17,4,0,10,0,1,1,1,0.534167,0.579583,0.175379,713,4570,2011,10,0,False,0.15601750547042537
2011-10-18,4,0,10,0,2,1,2,0.5325,0.701667,0.110087,637,4748,2011,10,0,False,0.1341617523167367
2011-10-19,4,0,10,0,3,1,3,0.541739,0.895217,0.243339,254,2424,2011,10,0,False,0.10478547854781156
2011-10-20,4,0,10,0,4,1,1,0.475833,0.63625,0.422275,471,4195,2011,10,0,False,0.1122765196662426
2011-10-21,4,0,10,0,5,1,1,0.4275,0.574167,0.221396,676,4304,2011,10,0,False,0.15706319702598578
2011-10-22,4,0,10,0,6,0,1,0.4225,0.629167,0.0926667,1499,4308,2011,10,1,True,0.3479572887650074
2011-10-23,4,0,10,0,0,0,1,0.421667,0.74125,0.0995125,1619,4381,2011,10,1,True,0.36955033097457896
2011-10-24,4,0,10,0,1,1,1,0.463333,0.772083,0.118792,699,4187,2011,10,0,False,0.1669453069022768
2011-10-25,4,0,10,0,2,1,1,0.471667,0.622917,0.166658,695,4687,2011,10,0,False,0.14828248346487127
2011-10-26,4,0,10,0,3,1,2,0.484167,0.720417,0.148642,404,3894,2011,10,0,False,0.10374935798661948
2011-10-27,4,0,10,0,4,1,2,0.47,0.812917,0.197763,240,2659,2011,10,0,False,0.09025949605111311
2011-10-28,4,0,10,0,5,1,2,0.330833,0.585833,0.229479,456,3747,2011,10,0,False,0.12169735788627657
2011-10-29,4,0,10,0,6,0,3,0.254167,0.8825,0.351371,57,627,2011,10,1,True,0.09090909090894592
2011-10-30,4,0,10,0,0,0,1,0.319167,0.62375,0.176617,885,3331,2011,10,1,True,0.26568598018605055
2011-10-31,4,0,10,0,1,1,1,0.34,0.703333,0.10635,362,3669,2011,10,0,False,0.09866448623600473
2011-11-01,4,0,11,0,2,1,1,0.400833,0.68375,0.135571,410,4068,2011,11,0,False,0.10078662733527513
2011-11-02,4,0,11,0,3,1,1,0.3775,0.71875,0.0820917,370,4186,2011,11,0,False,0.08838987099854552
2011-11-03,4,0,11,0,4,1,1,0.408333,0.702083,0.136817,318,3974,2011,11,0,False,0.0800201308505083
2011-11-04,4,0,11,0,5,1,2,0.403333,0.6225,0.271779,470,4046,2011,11,0,False,0.11616411270387639
2011-11-05,4,0,11,0,6,0,1,0.326667,0.519167,0.189062,1156,3926,2011,11,1,True,0.2944472745796499
2011-11-06,4,0,11,0,0,0,1,0.348333,0.734583,0.0920542,952,3649,2011,11,1,True,0.2608933954507369
2011-11-07,4,0,11,0,1,1,1,0.395,0.75875,0.057225,373,4035,2011,11,0,False,0.09244114002476024
2011-11-08,4,0,11,0,2,1,1,0.408333,0.721667,0.0690375,376,4205,2011,11,0,False,0.08941736028535328
2011-11-09,4,0,11,0,3,1,1,0.4,0.758333,0.0621958,305,4109,2011,11,0,False,0.07422730591382957
2011-11-10,4,0,11,0,4,1,2,0.38,0.813333,0.189067,190,2933,2011,11,0,False,0.064780088646415
2011-11-11,4,0,11,1,5,0,1,0.324167,0.44625,0.314675,440,3368,2011,11,0,True,0.130641330166232
2011-11-12,4,0,11,0,6,0,1,0.356667,0.552917,0.212062,1275,4067,2011,11,1,True,0.31349889353323984
2011-11-13,4,0,11,0,0,0,1,0.440833,0.458333,0.281721,1004,3717,2011,11,1,True,0.2701103040085364
2011-11-14,4,0,11,0,1,1,1,0.53,0.587083,0.306596,595,4486,2011,11,0,False,0.13263486402137034
2011-11-15,4,0,11,0,2,1,2,0.53,0.68875,0.199633,449,4195,2011,11,0,False,0.10703218116803169
2011-11-16,4,0,11,0,3,1,3,0.456667,0.93,0.136829,145,1817,2011,11,0,False,0.07980187121624667
2011-11-17,4,0,11,0,4,1,2,0.341667,0.575833,0.305362,139,3053,2011,11,0,False,0.0455289878807581
2011-11-18,4,0,11,0,5,1,1,0.274167,0.41,0.168533,245,3392,2011,11,0,False,0.07222877358488437
2011-11-19,4,0,11,0,6,0,1,0.329167,0.502083,0.224496,943,3663,2011,11,1,True,0.25743925743918716
2011-11-20,4,0,11,0,0,0,2,0.463333,0.684583,0.18595,787,3520,2011,11,1,True,0.22357954545448194
2011-11-21,4,0,11,0,1,1,3,0.4475,0.91,0.138054,220,2765,2011,11,0,False,0.07956600361660775
2011-11-22,4,0,11,0,2,1,3,0.416667,0.9625,0.118792,69,1607,2011,11,0,False,0.0429371499688594
2011-11-23,4,0,11,0,3,1,2,0.440833,0.757917,0.335825,112,2566,2011,11,0,False,0.04364770070146389
2011-11-24,4,0,11,1,4,0,1,0.373333,0.549167,0.167304,560,1495,2011,11,0,True,0.37458193979908055
2011-11-25,4,0,11,0,5,1,1,0.375,0.64375,0.0988958,1095,2792,2011,11,0,False,0.3921919770772234
2011-11-26,4,0,11,0,6,0,1,0.375833,0.681667,0.0684208,1249,3068,2011,11,1,True,0.40710560625801595
2011-11-27,4,0,11,0,0,0,1,0.459167,0.698333,0.208954,810,3071,2011,11,1,True,0.2637577336371658
2011-11-28,4,0,11,0,1,1,1,0.503478,0.743043,0.142122,253,3867,2011,11,0,False,0.06542539436253804
2011-11-29,4,0,11,0,2,1,2,0.458333,0.830833,0.258092,96,2914,2011,11,0,False,0.032944406314333236
2011-11-30,4,0,11,0,3,1,1,0.325,0.613333,0.271158,188,3613,2011,11,0,False,0.05203432050925767
2011-12-01,4,0,12,0,4,1,1,0.3125,0.524583,0.220158,182,3727,2011,12,0,False,0.048832841427408416
2011-12-02,4,0,12,0,5,1,1,0.314167,0.625833,0.100754,268,3940,2011,12,0,False,0.06802030456851066
2011-12-03,4,0,12,0,6,0,1,0.299167,0.612917,0.0957833,706,3614,2011,12,1,True,0.19535141117869526
2011-12-04,4,0,12,0,0,0,1,0.330833,0.775833,0.0839583,634,3485,2011,12,1,True,0.1819225251075518
2011-12-05,4,0,12,0,1,1,2,0.385833,0.827083,0.0622083,233,3811,2011,12,0,False,0.061138808711608206
2011-12-06,4,0,12,0,2,1,3,0.4625,0.949583,0.232583,126,2594,2011,12,0,False,0.048573631457190215
2011-12-07,4,0,12,0,3,1,3,0.41,0.970417,0.266175,50,705,2011,12,0,False,0.07092198581550224
2011-12-08,4,0,12,0,4,1,1,0.265833,0.58,0.240058,150,3322,2011,12,0,False,0.045153521974700433
2011-12-09,4,0,12,0,5,1,1,0.290833,0.695833,0.0827167,261,3620,2011,12,0,False,0.07209944751379224
2011-12-10,4,0,12,0,6,0,1,0.275,0.5075,0.233221,502,3190,2011,12,1,True,0.15736677115982528
2011-12-11,4,0,12,0,0,0,1,0.220833,0.49,0.0665417,377,2743,2011,12,1,True,0.13744075829378877
2011-12-12,4,0,12,0,1,1,1,0.238333,0.670833,0.06345,143,3310,2011,12,0,False,0.04320241691841595
2011-12-13,4,0,12,0,2,1,1,0.2825,0.59,0.14055,155,3523,2011,12,0,False,0.04399659381207948
2011-12-14,4,0,12,0,3,1,2,0.3175,0.66375,0.0609583,178,3740,2011,12,0,False,0.04759358288768781
2011-12-15,4,0,12,0,4,1,2,0.4225,0.634167,0.268042,181,3709,2011,12,0,False,0.04880021569154791
2011-12-16,4,0,12,0,5,1,2,0.375,0.500417,0.260575,178,3577,2011,12,0,False,0.04976237070169143
2011-12-17,4,0,12,0,6,0,2,0.258333,0.560833,0.243167,275,2739,2011,12,1,True,0.10040160642566616
2011-12-18,4,0,12,0,0,0,1,0.238333,0.58625,0.169779,220,2431,2011,12,1,True,0.09049773755652386
2011-12-19,4,0,12,0,1,1,1,0.276667,0.6375,0.172896,260,3403,2011,12,0,False,0.07640317367026847
2011-12-20,4,0,12,0,2,1,2,0.385833,0.595417,0.0615708,216,3750,2011,12,0,False,0.05759999999998464
2011-12-21,1,0,12,0,3,1,2,0.428333,0.858333,0.2214,107,2660,2011,12,0,False,0.040225563909759315
2011-12-22,1,0,12,0,4,1,2,0.423333,0.7575,0.047275,227,3068,2011,12,0,False,0.0739895697522575
2011-12-23,1,0,12,0,5,1,1,0.373333,0.68625,0.274246,163,2209,2011,12,0,False,0.07378904481662572
2011-12-24,1,0,12,0,6,0,1,0.3025,0.5425,0.190304,155,1011,2011,12,1,True,0.15331355093951204
2011-12-25,1,0,12,0,0,0,1,0.274783,0.681304,0.155091,303,754,2011,12,1,True,0.4018567639251965
2011-12-26,1,0,12,1,1,0,1,0.321739,0.506957,0.239465,430,1317,2011,12,0,True,0.32649962034903074
2011-12-27,1,0,12,0,2,1,2,0.325,0.7625,0.18845,103,1162,2011,12,0,False,0.08864027538718705
2011-12-28,1,0,12,0,3,1,1,0.29913,0.503913,0.293961,255,2302,2011,12,0,False,0.11077324066024727
2011-12-29,1,0,12,0,4,1,1,0.248333,0.574167,0.119412,254,2423,2011,12,0,False,0.10482872472137647
2011-12-30,1,0,12,0,5,1,1,0.311667,0.636667,0.134337,491,2999,2011,12,0,False,0.16372124041341657
2011-12-31,1,0,12,0,6,0,1,0.41,0.615833,0.220154,665,2485,2011,12,1,True,0.26760563380270924
2012-01-01,1,1,1,0,0,0,1,0.37,0.6925,0.192167,686,2294,2012,1,1,True,0.29904097646020095
2012-01-02,1,1,1,1,1,0,1,0.273043,0.381304,0.329665,244,1951,2012,1,0,True,0.12506406970777803
2012-01-03,1,1,1,0,2,1,1,0.15,0.44125,0.365671,89,2236,2012,1,0,False,0.039803220035760374
2012-01-04,1,1,1,0,3,1,2,0.1075,0.414583,0.1847,95,2368,2012,1,0,False,0.040118243243226305
2012-01-05,1,1,1,0,4,1,1,0.265833,0.524167,0.129987,140,3272,2012,1,0,False,0.042787286063556605
2012-01-06,1,1,1,0,5,1,1,0.334167,0.542083,0.167908,307,4098,2012,1,0,False,0.07491459248412032
2012-01-07,1,1,1,0,6,0,1,0.393333,0.531667,0.174758,1070,4521,2012,1,1,True,0.23667330236668066
2012-01-08,1,1,1,0,0,0,1,0.3375,0.465,0.191542,599,3425,2012,1,1,True,0.17489051094885405
2012-01-09,1,1,1,0,1,1,2,0.224167,0.701667,0.0989,106,2376,2012,1,0,False,0.044612794612775834
2012-01-10,1,1,1,0,2,1,1,0.308696,0.646522,0.187552,173,3598,2012,1,0,False,0.04808226792661254
2012-01-11,1,1,1,0,3,1,2,0.274167,0.8475,0.131221,92,2177,2012,1,0,False,0.04225999081302606
2012-01-12,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,4097,2012,1,0,False,0.06565779838904914
2012-01-13,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3214,2012,1,0,False,0.05413814561292653
2012-01-14,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2493,2012,1,1,True,0.13357400722016302
2012-01-15,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2311,2012,1,1,True,0.12289052358281138
2012-01-16,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2298,2012,1,0,True,0.09442993907741756
2012-01-17,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2935,2012,1,0,False,0.04327086882451677
2012-01-18,1,1,1,0,3,1,1,0.303333,0.443333,0.415429,109,3376,2012,1,0,False,0.032286729857810344
2012-01-19,1,1,1,0,4,1,1,0.19,0.4975,0.220158,130,3292,2012,1,0,False,0.03948967193194426
2012-01-20,1,1,1,0,5,1,2,0.2175,0.45,0.20275,115,3163,2012,1,0,False,0.03635788808092433
2012-01-21,1,1,1,0,6,0,2,0.173333,0.83125,0.222642,67,1301,2012,1,1,True,0.05149884704069831
2012-01-22,1,1,1,0,0,0,2,0.1625,0.79625,0.199638,196,1977,2012,1,1,True,0.0991401112796666
2012-01-23,1,1,1,0,1,1,2,0.218333,0.91125,0.110708,145,2432,2012,1,0,False,0.059621710526291276
2012-01-24,1,1,1,0,2,1,1,0.3425,0.835833,0.123767,439,4339,2012,1,0,False,0.10117538603362498
2012-01-25,1,1,1,0,3,1,1,0.294167,0.64375,0.161071,467,4270,2012,1,0,False,0.10936768149880341
2012-01-26,1,1,1,0,4,1,2,0.341667,0.769583,0.0733958,244,4075,2012,1,0,False,0.05987730061348224
2012-01-27,1,1,1,0,5,1,2,0.425,0.74125,0.342667,269,3456,2012,1,0,False,0.07783564814812563
2012-01-28,1,1,1,0,6,0,1,0.315833,0.543333,0.210829,775,4023,2012,1,1,True,0.19264230673621857
2012-01-29,1,1,1,0,0,0,1,0.2825,0.31125,0.24005,558,3243,2012,1,1,True,0.17206290471780078
2012-01-30,1,1,1,0,1,1,1,0.269167,0.400833,0.215792,126,3624,2012,1,0,False,0.03476821192052021
2012-01-31,1,1,1,0,2,1,1,0.39,0.416667,0.261817,324,4509,2012,1,0,False,0.07185628742513375
2012-02-01,1,1,2,0,3,1,1,0.469167,0.507917,0.189067,304,4579,2012,2,0,False,0.06639004149376143
2012-02-02,1,1,2,0,4,1,2,0.399167,0.672917,0.187187,190,3761,2012,2,0,False,0.05051847912787809
2012-02-03,1,1,2,0,5,1,1,0.313333,0.526667,0.178496,310,4151,2012,2,0,False,0.07468079980725735
2012-02-04,1,1,2,0,6,0,2,0.264167,0.779583,0.121896,384,2832,2012,2,1,True,0.13559322033893517
2012-02-05,1,1,2,0,0,0,2,0.265833,0.687917,0.175996,318,2947,2012,2,1,True,0.10790634543600003
2012-02-06,1,1,2,0,1,1,1,0.282609,0.622174,0.1538,206,3784,2012,2,0,False,0.05443974630019703
2012-02-07,1,1,2,0,2,1,1,0.354167,0.49625,0.147379,199,4375,2012,2,0,False,0.04548571428570389
2012-02-08,1,1,2,0,3,1,2,0.256667,0.722917,0.133721,109,2802,2012,2,0,False,0.03890078515344793
2012-02-09,1,1,2,0,4,1,1,0.265,0.562083,0.194037,163,3830,2012,2,0,False,0.042558746736281315
2012-02-10,1,1,2,0,5,1,2,0.280833,0.54,0.116929,227,3831,2012,2,0,False,0.05925345862697488
2012-02-11,1,1,2,0,6,0,3,0.224167,0.73125,0.289796,192,2169,2012,2,1,True,0.08852005532499377
2012-02-12,1,1,2,0,0,0,1,0.1275,0.464583,0.409212,73,1529,2012,2,1,True,0.047743623283160404
2012-02-13,1,1,2,0,1,1,1,0.2225,0.41125,0.167283,94,3422,2012,2,0,False,0.027469316189354918
2012-02-14,1,1,2,0,2,1,2,0.319167,0.50875,0.141179,135,3922,2012,2,0,False,0.034421213666487906
2012-02-15,1,1,2,0,3,1,1,0.348333,0.53125,0.1816,141,4169,2012,2,0,False,0.033821060206276364
2012-02-16,1,1,2,0,4,1,2,0.316667,0.752917,0.091425,74,3005,2012,2,0,False,0.024625623960058362
2012-02-17,1,1,2,0,5,1,1,0.343333,0.634583,0.205846,349,4154,2012,2,0,False,0.08401540683676359
2012-02-18,1,1,2,0,6,0,1,0.346667,0.534583,0.190929,1435,4318,2012,2,1,True,0.3323297823065464
2012-02-19,1,1,2,0,0,0,2,0.28,0.515833,0.253112,618,2689,2012,2,1,True,0.2298252138340536
2012-02-20,1,1,2,1,1,0,1,0.28,0.507826,0.229083,502,3129,2012,2,0,True,0.16043464365606888
2012-02-21,1,1,2,0,2,1,1,0.287826,0.594348,0.205717,163,3777,2012,2,0,False,0.0431559438707855
2012-02-22,1,1,2,0,3,1,1,0.395833,0.567917,0.234471,394,4773,2012,2,0,False,0.08254766394299548
2012-02-23,1,1,2,0,4,1,1,0.454167,0.554583,0.190913,516,5062,2012,2,0,False,0.10193599367836784
2012-02-24,1,1,2,0,5,1,2,0.4075,0.7375,0.237567,246,3487,2012,2,0,False,0.07054774878116704
2012-02-25,1,1,2,0,6,0,1,0.290833,0.395833,0.421642,317,2732,2012,2,1,True,0.11603221083451097
2012-02-26,1,1,2,0,0,0,1,0.279167,0.41,0.205229,515,3389,2012,2,1,True,0.15196223074648807
2012-02-27,1,1,2,0,1,1,1,0.366667,0.490833,0.268033,253,4322,2012,2,0,False,0.05853771402127289
2012-02-28,1,1,2,0,2,1,1,0.359167,0.395833,0.193417,229,4363,2012,2,0,False,0.05248682099471636
2012-02-29,1,1,2,0,3,1,2,0.344348,0.804783,0.179117,65,1834,2012,2,0,False,0.035441657579042836
2012-03-01,1,1,3,0,4,1,1,0.485833,0.615417,0.226987,325,4990,2012,3,0,False,0.06513026052102902
2012-03-02,1,1,3,0,5,1,2,0.353333,0.657083,0.144904,246,3194,2012,3,0,False,0.07701941139634408
2012-03-03,1,1,3,0,6,0,2,0.414167,0.62125,0.161079,956,4066,2012,3,1,True,0.23512051155921418
2012-03-04,1,1,3,0,0,0,1,0.325833,0.403333,0.334571,710,3423,2012,3,1,True,0.20742039146941063
2012-03-05,1,1,3,0,1,1,1,0.243333,0.50625,0.228858,203,3333,2012,3,0,False,0.06090609060904263
2012-03-06,1,1,3,0,2,1,1,0.258333,0.456667,0.200875,221,3956,2012,3,0,False,0.05586450960564816
2012-03-07,1,1,3,0,3,1,1,0.404167,0.513333,0.345779,432,4916,2012,3,0,False,0.08787632221316356
2012-03-08,1,1,3,0,4,1,1,0.5275,0.5675,0.441563,486,5382,2012,3,0,False,0.09030100334446482
2012-03-09,1,1,3,0,5,1,2,0.410833,0.407083,0.4148,447,4569,2012,3,0,False,0.09783322390017556
2012-03-10,1,1,3,0,6,0,1,0.2875,0.350417,0.22575,968,4118,2012,3,1,True,0.23506556580858787
2012-03-11,1,1,3,0,0,0,1,0.361739,0.476957,0.222587,1658,4911,2012,3,1,True,0.3376094481774918
2012-03-12,1,1,3,0,1,1,1,0.466667,0.489167,0.207713,838,5298,2012,3,0,False,0.15817289543220872
2012-03-13,1,1,3,0,2,1,1,0.565,0.6175,0.23695,762,5847,2012,3,0,False,0.13032324268853593
2012-03-14,1,1,3,0,3,1,1,0.5725,0.507083,0.115062,997,6312,2012,3,0,False,0.15795310519642616
2012-03-15,1,1,3,0,4,1,1,0.5575,0.579583,0.149883,1005,6192,2012,3,0,False,0.16230620155036138
2012-03-16,1,1,3,0,5,1,2,0.435833,0.842083,0.113192,548,4378,2012,3,0,False,0.12517131110093074
2012-03-17,1,1,3,0,6,0,2,0.514167,0.755833,0.110704,3155,7836,2012,3,1,True,0.4026288922919343
2012-03-18,1,1,3,0,0,0,2,0.4725,0.81,0.126883,2207,5892,2012,3,1,True,0.37457569585872796
2012-03-19,1,1,3,0,1,1,1,0.545,0.72875,0.162317,982,6153,2012,3,0,False,0.1595969445798538
2012-03-20,1,1,3,0,2,1,1,0.560833,0.807917,0.121271,1051,6093,2012,3,0,False,0.17249302478250902
2012-03-21,2,1,3,0,3,1,2,0.531667,0.82125,0.0895583,1122,6230,2012,3,0,False,0.1800963081861669
2012-03-22,2,1,3,0,4,1,1,0.554167,0.83125,0.117562,1334,6871,2012,3,0,False,0.1941493232425856
2012-03-23,2,1,3,0,5,1,2,0.601667,0.694167,0.1163,2469,8362,2012,3,0,False,0.29526429083947675
2012-03-24,2,1,3,0,6,0,2,0.5025,0.885417,0.192783,1033,3372,2012,3,1,True,0.30634638196906694
2012-03-25,2,1,3,0,0,0,2,0.4375,0.880833,0.220775,1532,4996,2012,3,1,True,0.306645316252941
2012-03-26,2,1,3,0,1,1,1,0.445833,0.477917,0.386821,795,5558,2012,3,0,False,0.1430370636919498
2012-03-27,2,1,3,0,2,1,1,0.323333,0.29,0.187192,531,5102,2012,3,0,False,0.10407683261464051
2012-03-28,2,1,3,0,3,1,1,0.484167,0.48125,0.291671,674,5698,2012,3,0,False,0.11828711828709752
2012-03-29,2,1,3,0,4,1,1,0.494167,0.439167,0.31965,834,6133,2012,3,0,False,0.1359856513940753
2012-03-30,2,1,3,0,5,1,2,0.37,0.580833,0.138067,796,5459,2012,3,0,False,0.1458142516944228
2012-03-31,2,1,3,0,6,0,2,0.424167,0.738333,0.250617,2301,6235,2012,3,1,True,0.3690457097032287
2012-04-01,2,1,4,0,0,0,2,0.425833,0.67625,0.172267,2347,6041,2012,4,1,True,0.38851183578871235
2012-04-02,2,1,4,0,1,1,1,0.433913,0.504348,0.312139,1208,5936,2012,4,0,False,0.20350404312665032
2012-04-03,2,1,4,0,2,1,1,0.466667,0.396667,0.100133,1348,6772,2012,4,0,False,0.19905493207321337
2012-04-04,2,1,4,0,3,1,1,0.541667,0.469583,0.180975,1058,6436,2012,4,0,False,0.16438781852079484
2012-04-05,2,1,4,0,4,1,1,0.435,0.374167,0.219529,1192,6457,2012,4,0,False,0.18460585411178804
2012-04-06,2,1,4,0,5,1,1,0.403333,0.377083,0.300388,1807,6460,2012,4,0,False,0.27972136222905886
2012-04-07,2,1,4,0,6,0,1,0.4375,0.254167,0.274871,3252,6857,2012,4,1,True,0.4742598804141061
2012-04-08,2,1,4,0,0,0,1,0.5,0.275833,0.232596,2230,5169,2012,4,1,True,0.4314180692589608
2012-04-09,2,1,4,0,1,1,1,0.489167,0.3175,0.358196,905,5585,2012,4,0,False,0.16204118173676596
2012-04-10,2,1,4,0,2,1,1,0.446667,0.435,0.249375,819,5918,2012,4,0,False,0.13839134842849976
2012-04-11,2,1,4,0,3,1,1,0.348696,0.469565,0.295274,482,4862,2012,4,0,False,0.09913615795966697
2012-04-12,2,1,4,0,4,1,1,0.3975,0.46625,0.290429,663,5409,2012,4,0,False,0.12257348863003834
2012-04-13,2,1,4,0,5,1,1,0.4425,0.408333,0.155471,1252,6398,2012,4,0,False,0.19568615192244518
2012-04-14,2,1,4,0,6,0,1,0.495,0.502917,0.190917,2795,7460,2012,4,1,True,0.3746648793565181
